language	iso_code	gloss	ipa	asjp	sca	dolgo
tami1289	tam	Ofen::N	ʌ ɖ u p p u	odupu	ETYPY	VTVPV
tami1289	tam	Fußboden::N	t ʌ ɾ ʌ i	toroi	TEREI	TVRV
tami1289	tam	Tisch::N	m e e s ʌ i	mesoi	MESEI	MVSV
tami1289	tam	Stuhl::N	n ɑ ɑ r k ɑ ɑ l i	narkali	NARKALI	NVRKVRV
tami1289	tam	Wiege::N	t o ʈ ʈ i l	totil	TUTIL	TVTVR
tami1289	tam	Bett::N	p ʌ ɖ u k k ʌ i	podukoi	PETYKEI	PVTVKV
tami1289	tam	Regal::N	ʌ l ʌ m ɑ ɑ ɾ i	olomari	ELEMARI	VRVMVRV
tami1289	tam	Kiste::N	p e ʈ ʈ i	peti	PETI	PVTV
tami1289	tam	Fenster::N	t͡ɕ ɑ ɑ ɭ ʌ ɾ ʌ m	CaLorom	CALEREM	KVRVRVM
tami1289	tam	Tür::N	k ʌ ð ʌ ʋ u	ko8owu	KEDEWY	KVTVWV
tami1289	tam	Tor::N	ʋ ɑ ɑ t͡ɕ ʌ r k ʌ ð ʌ ʋ u	waCorko8owu	WACERKEDEWY	WVKVRKVTVWV
tami1289	tam	Zaun::N	ʋ e e l i	weli	WELI	WVRV
tami1289	tam	Dach::N	k u u ɾ ʌ i	kuroi	KYREI	KVRV
tami1289	tam	Leiter::N	e e ɳ i	eni	ENI	VNV
tami1289	tam	Besen::N	ʋ i ɭ ʌ k k u m ɑ ɑ r u	wiLokumaru	WILEKYMARY	WVRVKVMVRV
tami1289	tam	Spaten::N	m ʌ ɳ ʋ e ʈ ʈ i	monweti	MENWETI	MVNWVTV
tami1289	tam	Schaufel::N	ʌ ɖ i t ʌ ɳ ʈ ɑ ɑ	oditonta	ETITENTA	VTVTVNTV
tami1289	tam	Gabel::N	m u ʈ k ʌ ɾ ʌ ɳ ʈ i	mutkoronti	MYTKERENTI	MVTKVRVNTV
tami1289	tam	Löffel::N	k ʌ ɾ ʌ ɳ ʈ i	koronti	KERENTI	KVRVNTV
tami1289	tam	Messer::N	k ʌ t t i	koti	KETI	KVTV
tami1289	tam	Nagel::N	ɑ ɑ ɳ i	ani	ANI	VNV
tami1289	tam	Netz::N	ʋ ʌ l ʌ i	woloi	WELEI	WVRV
tami1289	tam	Haken::N	k o k k i	koki	KUKI	KVKV
tami1289	tam	Griff::N	k ʌ i p p i ɖ i	koipidi	KEIPITI	KVPVTV
tami1289	tam	Schloss::N	p u u ʈ ʈ u	putu	PYTY	PVTV
tami1289	tam	Bild::N	p ʌ ɖ ʌ m	podom	PETEM	PVTVM
tami1289	tam	Figur::N	e ɳ ɳ i k k ʌ i	enikoi	ENIKEI	VNVKV
tami1289	tam	Puppe::N	p o m m ʌ i	pomoi	PUMEI	PVMV
tami1289	tam	Beutel::N	p ʌ i	poi	PEI	PV
tami1289	tam	Bündel::N	p o ð i	po8i	PUDI	PVTV
tami1289	tam	Tasche::N	p ʌ i	poi	PEI	PV
tami1289	tam	Eimer::N	ʋ ɑ ɑ ɭ i	waLi	WALI	WVRV
tami1289	tam	Deckel::N	u r ʌ i	uroi	YREI	VRV
tami1289	tam	Geschirr::N	p ɑ ɑ t t i ɾ ʌ m	patirom	PATIREM	PVTVRVM
tami1289	tam	Sack::N	p ʌ i	poi	PEI	PV
tami1289	tam	Tasse::N	k i ɳ ɳ ʌ m	kinom	KINEM	KVNVM
tami1289	tam	Topf::N	p ɑ ɑ n ʌ i	panoi	PANEI	PVNV
tami1289	tam	Kessel::N	k e ɳ ʈ i	kenti	KENTI	KVNTV
tami1289	tam	Essen::N	u ɳ ʌ ʋ ʌ ɾ u n t u ð ʌ l	unoworuntu8ol	YNEWERYNTYDEL	VNVWVRVNTVTVR
tami1289	tam	Nahrung::N	u ɳ ʌ ʋ u	unowu	YNEWY	VNVWV
tami1289	tam	Speise::N	u ɳ ʌ ʋ u _ ʋ ʌ h ʌ i	unowuwohoi	YNEWY_WEHEI	VNVWV_WVHV
tami1289	tam	Fleisch::N	i r ʌ i t t͡ɕ i	iroiCi	IREICI	VRVKV
tami1289	tam	Getreide::N	m ʌ k k ɑ ɑ t t͡ɕ o o ɭ ʌ m	mokaCoLom	MEKACULEM	MVKVKVRVM
tami1289	tam	Brei::N	k ʌ ɲ d͡ʑ i	ko5ji	KENCI	KVNKV
tami1289	tam	Brot::N	ɾ o ʈ ʈ i	roti	RUTI	RVTV
tami1289	tam	Scheibe::N	t u ɳ ʈ u	tuntu	TYNTY	TVNTV
tami1289	tam	Fett::N	k o ɻ u p p u	koLupu	KURYPY	KVRVPV
tami1289	tam	Butter::N	ʋ e ɳ ɳ e j	weney	WENEJ	WVNVJ
tami1289	tam	Öl::N	e ɳ ɳ e j	eney	ENEJ	VNVJ
tami1289	tam	Salz::N	u p p u	upu	YPY	VPV
tami1289	tam	Suppe::N	ɾ ʌ s ʌ m	rosom	RESEM	RVSVM
tami1289	tam	Honig::N	t e e n	ten	TEN	TVN
tami1289	tam	Milch::N	p ɑ ɑ l	pal	PAL	PVR
tami1289	tam	Tee::N	t e n i i ɾ	tenir	TENIR	TVNVR
tami1289	tam	Leder::N	p ʌ ð ʌ m _ t͡ɕ e j j ʌ p p ʌ ʈ ʈ ʌ _ t o o l	po8omCeyopototol	PEDEM_CEJEPETE_TUL	PVTVM_KVJVPVTV_TVR
tami1289	tam	Wolle::N	k ʌ m b ʌ ɭ i	komboLi	KEMPELI	KVMPVRV
tami1289	tam	Stoff::N	t u ɳ i	tuni	TYNI	TVNV
tami1289	tam	Nadel::N	u u s i	usi	YSI	VSV
tami1289	tam	Faden::N	n u u l	nul	NYL	NVR
tami1289	tam	Knopf::N	p o t t ɑ ɑ n	potan	PUTAN	PVTVN
tami1289	tam	Knoten::N	m u ɖ i t t͡ɕ u	mudiCu	MYTICY	MVTVKV
tami1289	tam	Farbe::N	ʋ ʌ ɳ ɳ ʌ k _ k u ɻ ʌ m b u	wonokkuLombu	WENEK_KYREMPY	WVNVK_KVRVMPV
tami1289	tam	Kleidung::N	ɑ ɑ ʈ ʌ i h ʌ ɭ	atoihoL	ATEIHEL	VTVHVR
tami1289	tam	Hemd::N	t͡ɕ ʌ ʈ ʈ ʌ i	Cotoi	CETEI	KVTV
tami1289	tam	Kragen::N	k ʌ ɻ u t t u p _ p ʌ ʈ ʈ ʌ i	koLutuppotoi	KERYTYP_PETEI	KVRVTVP_PVTV
tami1289	tam	Ärmel::N	t͡ɕ ʌ ʈ ʈ ʌ i k k ʌ i	Cotoikoi	CETEIKEI	KVTVKV
tami1289	tam	Hose::N	k ɑ ɑ l t͡ɕ ʌ ʈ ʈ ʌ i	kalCotoi	KALCETEI	KVRKVTV
tami1289	tam	Gürtel::N	p e l ʈ	pelt	PELT	PVRT
tami1289	tam	Mütze::N	t o p p i	topi	TUPI	TVPV
tami1289	tam	Schuh::N	k ɑ ɑ l ʌ ɳ i	kaloni	KALENI	KVRVNV
tami1289	tam	Stiefel::N	k ɑ ɑ l ʌ ɳ i	kaloni	KALENI	KVRVNV
tami1289	tam	Ring::N	m o o ð i ɾ ʌ m	mo8irom	MUDIREM	MVTVRVM
tami1289	tam	Band::N	n ɑ ɑ ʈ ɑ ɑ	nata	NATA	NVTV
tami1289	tam	Kamm::N	k i i p p u	kipu	KIPY	KVPV
tami1289	tam	Spiegel::N	ɑ ɑ ʈ i	ati	ATI	VTV
tami1289	tam	Spiegel::N	k ʌ ɳ ɳ ɑ ɑ ʈ i	konati	KENATI	KVNVTV
tami1289	tam	Riemen::N	ʋ ɑ ɑ ɾ	war	WAR	WVR
tami1289	tam	Schnur::N	k ʌ j i r u	koyiru	KEJIRY	KVJVRV
tami1289	tam	Leine::N	t o o l ʋ ɑ ɑ ɾ	tolwar	TULWAR	TVRWVR
tami1289	tam	Decke::N	p o o ɾ ʋ ʌ i	porwoi	PURWEI	PVRWV
tami1289	tam	Kissen::N	t ʌ l ʌ i j ʌ ɳ ʌ i	toloiyonoi	TELEIJENEI	TVRVJVNV
tami1289	tam	Tuch::N	t u ɳ i	tuni	TYNI	TVNV
tami1289	tam	Handtuch::N	t ʌ ɳ ʈ u	tontu	TENTY	TVNTV
tami1289	tam	Kraft::N	n i ɾ p ʌ n t ʌ m	nirpontom	NIRPENTEM	NVRPVNTVM
tami1289	tam	Stärke::N	p ʌ l ʌ m	polom	PELEM	PVRVM
tami1289	tam	Gesundheit::N	ɑ ɑ ɾ o o k k i j ʌ m	arokiyom	ARUKIJEM	VRVKVJVM
tami1289	tam	Krankheit::N	n o o j	noy	NUJ	NVJ
tami1289	tam	Schmerz::N	ʋ ʌ l i	woli	WELI	WVRV
tami1289	tam	Wunde::N	k ɑ ɑ j ʌ m	kayom	KAJEM	KVJVM
tami1289	tam	Fieber::N	k ɑ ɑ j t t͡ɕ ʌ l	kayCol	KAJCEL	KVJKVR
tami1289	tam	Arznei::N	m ʌ ɾ u n t u	moruntu	MERYNTY	MVRVNTV
tami1289	tam	Brücke::N	p ɑ ɑ l ʌ m	palom	PALEM	PVRVM
tami1289	tam	Brunnen::N	k e e ɳ i	keni	KENI	KVNV
tami1289	tam	Weide::N	m e e j t t͡ɕ ʌ l _ n i l ʌ m	meyColnilom	MEJCEL_NILEM	MVJKVR_NVRVM
tami1289	tam	Pfad::N	n ʌ ɖ ʌ i _ ʋ ʌ ɻ i	nodoiwoLi	NETEI_WERI	NVTV_WVRV
tami1289	tam	Weg::N	ʋ ʌ ɻ i	woLi	WERI	WVRV
tami1289	tam	Straße::N	t͡ɕ ɑ ɑ l ʌ i	Caloi	CALEI	KVRV
tami1289	tam	Dorf::N	k i ɾ ɑ ɑ m ʌ m	kiramom	KIRAMEM	KVRVMVM
tami1289	tam	Stadt::N	n ʌ h ʌ ɾ ʌ m	nohorom	NEHEREM	NVHVRVM
tami1289	tam	Brief::N	k ʌ ɖ i t ʌ m	koditom	KETITEM	KVTVTVM
tami1289	tam	Buch::N	p u t t ʌ h ʌ m	putohom	PYTEHEM	PVTVHVM
tami1289	tam	Buchstabe::N	e ɻ ʌ t t u	eLotu	ERETY	VRVTV
tami1289	tam	Zeitung::N	t͡ɕ e j t i t t ɑ ɑ ɭ	CeytitaL	CEJTITAL	KVJTVTVR
tami1289	tam	Leben::N	ʋ ɑ ɑ ɻ k k ʌ i	waLkoi	WARKEI	WVRKV
tami1289	tam	Tod::N	m ʌ ɾ ʌ ɳ ʌ m	moronom	MERENEM	MVRVNVM
tami1289	tam	Grab::N	t͡ɕ ʌ m ɑ ɑ t i	Comati	CEMATI	KVMVTV
tami1289	tam	Kirche::N	t e e ʋ ɑ ɑ l ʌ j ʌ m	tewaloyom	TEWALEJEM	TVWVRVJVM
tami1289	tam	Sünde::N	p ɑ ɑ ʋ ʌ m	pawom	PAWEM	PVWVM
tami1289	tam	Gott::N	k ʌ ɖ ʌ ʋ u ɭ	kodowuL	KETEWYL	KVTVWVR
tami1289	tam	Arbeiter::N	t o ɻ i l ɑ ɑ ɭ i	toLilaLi	TURILALI	TVRVRVRV
tami1289	tam	Chef::N	m e e l ɑ ɑ ɭ ʌ ɾ	melaLor	MELALER	MVRVRVR
tami1289	tam	Meister::N	t ʌ l ʌ i ʋ ʌ n	toloiwon	TELEIWEN	TVRVWVN
tami1289	tam	Arzt::N	m ʌ ɾ u t t u ʋ ʌ ɾ	morutuwor	MERYTYWER	MVRVTVWVR
tami1289	tam	Lehrer::N	ɑ ɑ t͡ɕ i ɾ i j ʌ ɾ	aCiriyor	ACIRIJER	VKVRVJVR
tami1289	tam	Geld::N	p ʌ ɳ ʌ m	ponom	PENEM	PVNVM
tami1289	tam	Geschäft::N	ʋ ɑ ɑ ɳ i β ʌ m	wanibom	WANIBEM	WVNVPVM
tami1289	tam	Laden::N	k ʌ ɖ ʌ i	kodoi	KETEI	KVTV
tami1289	tam	Preis::N	ʋ i l ʌ i	wiloi	WILEI	WVRV
tami1289	tam	Ware::N	t͡ɕ ɑ ɑ m ʌ n ɡ ʌ ɭ	CamongoL	CAMENKEL	KVMVNKVR
tami1289	tam	Nutzen::N	i l ɑ ɑ p ʌ m	ilapom	ILAPEM	VRVPVM
tami1289	tam	Reichtum::N	t͡ɕ o t t u	Cotu	CUTY	KVTV
tami1289	tam	Welt::N	u l ʌ h ʌ m	ulohom	YLEHEM	VRVHVM
tami1289	tam	Land::N	n ɑ ɑ ʈ u	natu	NATY	NVTV
tami1289	tam	Staat::N	n ɑ ɑ ʈ u	natu	NATY	NVTV
tami1289	tam	König::N	ʌ ɾ ʌ s ʌ n	oroson	ERESEN	VRVSVN
tami1289	tam	Macht::N	ʌ ð i k ɑ ɑ ɾ ʌ m	o8ikarom	EDIKAREM	VTVKVRVM
tami1289	tam	Grenze::N	e l l ʌ i	eloi	ELEI	VRV
tami1289	tam	Krieg::N	p o o ɾ	por	PUR	PVR
tami1289	tam	Feind::N	e ð i ɾ i	e8iri	EDIRI	VTVRV
tami1289	tam	Gewalt::N	ʋ ʌ n m u r ʌ i	wonmuroi	WENMYREI	WVNMVRV
tami1289	tam	Kampf::N	p o o ɾ ɑ ɑ ʈ ʈ ʌ m	poratom	PURATEM	PVRVTVM
tami1289	tam	Bogen[Waffe]::N	ʋ i l	wil	WIL	WVR
tami1289	tam	Pfeil::N	ʌ m b u	ombu	EMPY	VMPV
tami1289	tam	Gewehr::N	t u p p ɑ ɑ k k i	tupaki	TYPAKI	TVPVKV
tami1289	tam	Fehler::N	t ʌ ʋ ʌ r u	toworu	TEWERY	TVWVRV
tami1289	tam	Lüge::N	p o j	poy	PUJ	PVJ
tami1289	tam	Schaden::N	t͡ɕ e e t ɑ ɑ ɾ ʌ m	Cetarom	CETAREM	KVTVRVM
tami1289	tam	Unglück::N	i ɖ ʌ i j u u r u	idoiyuru	ITEIJYRY	VTVJVRV
tami1289	tam	Schuld::N	k u t t ʌ m	kutom	KYTEM	KVTVM
tami1289	tam	Alter::N	ʋ ʌ j ʌ ð u	woyo8u	WEJEDY	WVJVTV
tami1289	tam	Schluss::N	m u ɖ i ʋ u	mudiwu	MYTIWY	MVTVWV
tami1289	tam	Zeit::N	k ɑ ɑ l ʌ m	kalom	KALEM	KVRVM
tami1289	tam	Tag::N	n ɑ ɑ ɭ	naL	NAL	NVR
tami1289	tam	Morgen::N	k ɑ ɑ l ʌ i _ n e e ɾ ʌ m	kaloinerom	KALEI_NEREM	KVRV_NVRVM
tami1289	tam	Mittag::N	m ʌ ð i j ʌ m	mo8iyom	MEDIJEM	MVTVJVM
tami1289	tam	Abend::N	m ɑ ɑ l ʌ i p _ p o ɻ u ð u	maloippoLu8u	MALEIP_PURYDY	MVRVP_PVRVTV
tami1289	tam	Nacht::N	i ɾ ʌ ʋ u	irowu	IREWY	VRVWV
tami1289	tam	Woche::N	ʋ ɑ ɑ ɾ ʌ m	warom	WAREM	WVRVM
tami1289	tam	Monat::N	m ɑ ɑ t ʌ m	matom	MATEM	MVTVM
tami1289	tam	Jahr::N	ʋ ʌ ɾ u ɖ ʌ m	worudom	WERYTEM	WVRVTVM
tami1289	tam	Frühling::N	ʋ ʌ s ʌ n t ʌ m	wosontom	WESENTEM	WVSVNTVM
tami1289	tam	Sommer::N	k o o ɖ ʌ i	kodoi	KUTEI	KVTV
tami1289	tam	Herbst::N	i l ʌ i j u ð i ɾ _ k ɑ ɑ l ʌ m	iloiyu8irkalom	ILEIJYDIR_KALEM	VRVJVTVR_KVRVM
tami1289	tam	Winter::N	k u ɭ i ɾ k ɑ ɑ l ʌ m	kuLirkalom	KYLIRKALEM	KVRVRKVRVM
tami1289	tam	Januar::N	d͡ʑ ʌ n ʌ ʋ ʌ ɾ i	jonowori	CENEWERI	KVNVWVRV
tami1289	tam	Februar::N	p i β ʌ ɾ ʌ ʋ ʌ ɾ i _ m ɑ ɑ t ʌ m	piboroworimatom	PIBEREWERI_MATEM	PVPVRVWVRV_MVTVM
tami1289	tam	März::N	m ɑ ɑ ɾ t͡ɕ _ m ɑ ɑ t ʌ m	marCmatom	MARC_MATEM	MVRK_MVTVM
tami1289	tam	April::N	e e p ɾ ʌ l _ m ɑ ɑ t ʌ m	eprolmatom	EPREL_MATEM	VPRVR_MVTVM
tami1289	tam	Mai::N	m e e _ m ɑ ɑ t ʌ m	mematom	ME_MATEM	MV_MVTVM
tami1289	tam	Juni::N	d͡ʑ u u n _ m ɑ ɑ t ʌ m	junmatom	CYN_MATEM	KVN_MVTVM
tami1289	tam	Juli::N	d͡ʑ u u l ʌ i _ m ɑ ɑ t ʌ m	juloimatom	CYLEI_MATEM	KVRV_MVTVM
tami1289	tam	August::N	ɑ ɑ k ʌ s ʈ _ m ɑ ɑ t ʌ m	akostmatom	AKEST_MATEM	VKVST_MVTVM
tami1289	tam	September::N	t͡ɕ e p ʈ ʌ m b ʌ ɾ _ m ɑ ɑ t ʌ m	Ceptombormatom	CEPTEMPER_MATEM	KVPTVMPVR_MVTVM
tami1289	tam	Oktober::N	ʌ k ʈ o o β ʌ ɾ _ m ɑ ɑ t ʌ m	oktobormatom	EKTUBER_MATEM	VKTVPVR_MVTVM
tami1289	tam	November::N	n ʌ ʋ ʌ m b ʌ ɾ _ m ɑ ɑ t ʌ m	nowombormatom	NEWEMPER_MATEM	NVWVMPVR_MVTVM
tami1289	tam	Dezember::N	ʈ i s ʌ m b ʌ ɾ	tisombor	TISEMPER	TVSVMPVR
tami1289	tam	Montag::N	t i ŋ ɡ ʌ ʈ _ k i ɻ ʌ m ʌ i	tiNgotkiLomoi	TINKET_KIREMEI	TVNKVT_KVRVMV
tami1289	tam	Dienstag::N	t͡ɕ e ʋ ʋ ɑ ɑ j k k i ɻ ʌ m ʌ i	CewaykiLomoi	CEWAJKIREMEI	KVWVJKVRVMV
tami1289	tam	Mittwoch::N	p u ð ʌ n _ k i ɻ ʌ m ʌ i	pu8onkiLomoi	PYDEN_KIREMEI	PVTVN_KVRVMV
tami1289	tam	Donnerstag::N	ʋ i j ɑ ɑ ɻ ʌ k _ k i ɻ ʌ m ʌ i	wiyaLokkiLomoi	WIJAREK_KIREMEI	WVJVRVK_KVRVMV
tami1289	tam	Freitag::N	ʋ e ɭ ɭ i k k i ɻ ʌ m ʌ i	weLikiLomoi	WELIKIREMEI	WVRVKVRVMV
tami1289	tam	Samstag::N	t͡ɕ ʌ n i k k i ɻ ʌ m ʌ i	ConikiLomoi	CENIKIREMEI	KVNVKVRVMV
tami1289	tam	Sonntag::N	ɲ ɑ ɑ j i r u k _ k i ɻ ʌ m ʌ i	5ayirukkiLomoi	NAJIRYK_KIREMEI	NVJVRVK_KVRVMV
tami1289	tam	groß::A	p e ɾ i j ʌ	periyo	PERIJE	PVRVJV
tami1289	tam	klein::A	t͡ɕ i r i j ʌ	Ciriyo	CIRIJE	KVRVJV
tami1289	tam	lang::A	n i i ɳ ʈ ʌ	ninto	NINTE	NVNTV
tami1289	tam	kurz::A	k u ʈ ʈ ʌ i j ɑ ɑ n ʌ	kutoiyano	KYTEIJANE	KVTVJVNV
tami1289	tam	breit::A	ʌ h ʌ l ʌ m ɑ ɑ n ʌ	oholomano	EHELEMANE	VHVRVMVNV
tami1289	tam	schmal::A	k u r u h ʌ l ɑ ɑ n ʌ	kuruholano	KYRYHELANE	KVRVHVRVNV
tami1289	tam	dicht::A	ʌ ɖ ʌ ɾ t t i j ɑ ɑ n ʌ	odortiyano	ETERTIJANE	VTVRTVJVNV
tami1289	tam	dick[Gegenstand]::A	t ʌ ɖ i t t ʌ	todito	TETITE	TVTVTV
tami1289	tam	dünn::A	t͡ɕ ʌ n n ʌ m ɑ ɑ n ʌ	Conomano	CENEMANE	KVNVMVNV
tami1289	tam	fein::A	m e l l i j ʌ	meliyo	MELIJE	MVRVJV
tami1289	tam	fest::A	u r u ð i j ɑ ɑ ɭ ʌ	uru8iyaLo	YRYDIJALE	VRVTVJVRV
tami1289	tam	flach::A	t ʌ ʈ ʈ ʌ i j ɑ ɑ n ʌ	totoiyano	TETEIJANE	TVTVJVNV
tami1289	tam	glatt::A	ʋ ʌ ɻ u ʋ ʌ ɻ u p p ɑ ɑ n ʌ	woLuwoLupano	WERYWERYPANE	WVRVWVRVPVNV
tami1289	tam	hart::A	k ʌ ɖ i n ʌ m ɑ ɑ n ʌ	kodinomano	KETINEMANE	KVTVNVMVNV
tami1289	tam	weich::A	m e n m ʌ i j ɑ ɑ n ʌ	menmoiyano	MENMEIJANE	MVNMVJVNV
tami1289	tam	rund::A	u ɾ u ɳ ʈ ʌ i j ɑ ɑ n ʌ	uruntoiyano	YRYNTEIJANE	VRVNTVJVNV
tami1289	tam	spitz::A	t i h ʌ n t ʌ m ɑ ɑ k ʌ	tihontomako	TIHENTEMAKE	TVHVNTVMVKV
tami1289	tam	scharf::A	k u u ɾ ɑ ɑ n ʌ	kurano	KYRANE	KVRVNV
tami1289	tam	stumpf::A	u ɭ ʌ m _ t i r ʌ n t ʌ	uLomtironto	YLEM_TIRENTE	VRVM_TVRVNTV
tami1289	tam	schwer::A	k ʌ n ʌ m ɑ ɑ n ʌ	konomano	KENEMANE	KVNVMVNV
tami1289	tam	schön::A	ʌ ɻ ʌ k ɑ ɑ n ʌ	oLokano	EREKANE	VRVKVNV
tami1289	tam	heiß::A	t͡ɕ u u ʈ ɑ ɑ n ʌ	Cutano	CYTANE	KVTVNV
tami1289	tam	warm::A	i ð ʌ m ɑ ɑ n ʌ	i8omano	IDEMANE	VTVMVNV
tami1289	tam	kalt::A	k u ɭ i ɾ t t͡ɕ i j ɑ ɑ n ʌ	kuLirCiyano	KYLIRCIJANE	KVRVRKVJVNV
tami1289	tam	kühl::A	k u ɭ i ɾ t t͡ɕ i j ɑ ɑ n ʌ	kuLirCiyano	KYLIRCIJANE	KVRVRKVJVNV
tami1289	tam	frisch::A	t͡ɕ u t t ʌ m ɑ ɑ n ʌ	Cutomano	CYTEMANE	KVTVMVNV
tami1289	tam	feucht::A	i i ɾ ʌ m ɑ ɑ n ʌ	iromano	IREMANE	VRVMVNV
tami1289	tam	nass::A	i i ɾ ʌ m ɑ ɑ n ʌ	iromano	IREMANE	VRVMVNV
tami1289	tam	trocken::A	u l ʌ ɾ n t ʌ	ulornto	YLERNTE	VRVRNTV
tami1289	tam	voll::A	n i ɾ ʌ m b i j ʌ	nirombiyo	NIREMPIJE	NVRVMPVJV
tami1289	tam	leer::A	k ɑ ɑ l i j ɑ ɑ n ʌ	kaliyano	KALIJANE	KVRVJVNV
tami1289	tam	offen::A	t i r ʌ n t ʌ	tironto	TIRENTE	TVRVNTV
tami1289	tam	geschlossen::A	m u u ɖ ʌ p p ʌ ʈ ʈ ʌ	mudopoto	MYTEPETE	MVTVPVTV
tami1289	tam	sauber::A	t͡ɕ u t t ʌ m ɑ ɑ n ʌ	Cutomano	CYTEMANE	KVTVMVNV
tami1289	tam	schmutzig::A	ʌ ɻ ʌ k k ɑ ɑ n ʌ	oLokano	EREKANE	VRVKVNV
tami1289	tam	roh::A	k ʌ t t͡ɕ ɑ ɑ	koCa	KECA	KVKV
tami1289	tam	reif::A	p ʌ ɻ u t t ʌ	poLuto	PERYTE	PVRVTV
tami1289	tam	lecker::A	t͡ɕ u ʋ ʌ i m i k k ʌ	Cuwoimiko	CYWEIMIKE	KVWVMVKV
tami1289	tam	süß::A	i n i p p ɑ ɑ n ʌ	inipano	INIPANE	VNVPVNV
tami1289	tam	bitter::A	k ʌ s ʌ p p ɑ ɑ n ʌ	kosopano	KESEPANE	KVSVPVNV
tami1289	tam	sauer::A	p u ɭ i p p ɑ ɑ k ʌ	puLipako	PYLIPAKE	PVRVPVKV
tami1289	tam	hell::A	p ʌ ɭ ʌ β ʌ ɭ ʌ p p ɑ ɑ n ʌ	poLoboLopano	PELEBELEPANE	PVRVPVRVPVNV
tami1289	tam	dunkel::A	k ʌ ɾ u m ʌ i j ɑ ɑ n ʌ	korumoiyano	KERYMEIJANE	KVRVMVJVNV
tami1289	tam	schwarz::A	k ʌ ɾ u p p u _ ʋ ʌ ɳ ɳ ʌ	korupuwono	KERYPY_WENE	KVRVPV_WVNV
tami1289	tam	weiß::A	ʋ e ɳ m ʌ i j ʌ n ʌ	wenmoiyono	WENMEIJENE	WVNMVJVNV
tami1289	tam	rot::A	t͡ɕ i ʋ ʌ p p u	Ciwopu	CIWEPY	KVWVPV
tami1289	tam	gelb::A	m ʌ ɲ d͡ʑ ʌ ɭ _ ʋ ʌ ɳ ɳ ʌ m	mo5joLwonom	MENCEL_WENEM	MVNKVR_WVNVM
tami1289	tam	blau::A	n i i l ʌ _ ʋ ʌ ɳ ɳ ʌ	nilowono	NILE_WENE	NVRV_WVNV
tami1289	tam	grün::A	p ʌ t t͡ɕ ʌ i _ ʋ ʌ ɳ ɳ ʌ	poCoiwono	PECEI_WENE	PVKV_WVNV
tami1289	tam	grau::A	t͡ɕ ɑ ɑ m b ʌ l _ n i r ʌ	Cambolniro	CAMPEL_NIRE	KVMPVR_NVRV
tami1289	tam	bunt::A	ʋ ʌ ɳ ɳ ʌ _ m ʌ j ʌ m ɑ ɑ n ʌ	wonomoyomano	WENE_MEJEMANE	WVNV_MVJVMVNV
tami1289	tam	billig::A	m ʌ l i ʋ ɑ ɑ n ʌ	moliwano	MELIWANE	MVRVWVNV
tami1289	tam	teuer::A	ʋ i l ʌ i _ ʌ ð i k ʌ m ɑ ɑ n ʌ	wiloio8ikomano	WILEI_EDIKEMANE	WVRV_VTVKVMVNV
tami1289	tam	wertvoll::A	m ʌ ð i p p u ɭ ɭ ʌ	mo8ipuLo	MEDIPYLE	MVTVPVRV
tami1289	tam	blind::A	p ɑ ɑ ɾ ʋ ʌ i j ʌ t t ʌ	parwoiyoto	PARWEIJETE	PVRWVJVTV
tami1289	tam	taub::A	t͡ɕ e ʋ i ʈ ɑ ɑ n ʌ	Cewitano	CEWITANE	KVWVTVNV
tami1289	tam	kräftig::A	ʋ ʌ l i m ʌ i j ɑ ɑ n ʌ	wolimoiyano	WELIMEIJANE	WVRVMVJVNV
tami1289	tam	stark::A	p ʌ l ʌ m ɑ ɑ n ʌ	polomano	PELEMANE	PVRVMVNV
tami1289	tam	schwach::A	p ʌ l ʌ ʋ i i n ʌ m ɑ ɑ n ʌ	polowinomano	PELEWINEMANE	PVRVWVNVMVNV
tami1289	tam	fett::A	p ʌ ɾ u m ʌ n ɑ ɑ k ʌ	porumonako	PERYMENAKE	PVRVMVNVKV
tami1289	tam	schlank::A	o l l i j ɑ ɑ n ʌ	oliyano	ULIJANE	VRVJVNV
tami1289	tam	hübsch::A	ʌ ɻ ʌ h i j ʌ	oLohiyo	EREHIJE	VRVHVJV
tami1289	tam	böse::A	k e e ɖ u _ ʋ i ɭ ʌ i ʋ i k k u m	keduwiLoiwikum	KETY_WILEIWIKYM	KVTV_WVRVWVKVM
tami1289	tam	dumm::A	m u ʈ ʈ ɑ ɑ ɭ t ʌ n ʌ m ɑ ɑ n ʌ	mutaLtonomano	MYTALTENEMANE	MVTVRTVNVMVNV
tami1289	tam	faul::A	t͡ɕ o o m b ʌ l ɑ ɑ n ʌ	Combolano	CUMPELANE	KVMPVRVNV
tami1289	tam	fleißig::A	u u k k ʌ n t ʌ ɭ ʌ ɾ ɑ ɑ t ʌ	ukontoLorato	YKENTELERATE	VKVNTVRVRVTV
tami1289	tam	geizig::A	k ʌ ɲ e e s ʌ t t ʌ n ʌ m ɑ ɑ n ʌ	ko5esotonomano	KENESETENEMANE	KVNVSVTVNVMVNV
tami1289	tam	klug::A	t͡ɕ ɑ ɑ t u ɾ i j ʌ m ɑ ɑ n ʌ	Caturiyomano	CATYRIJEMANE	KVTVRVJVMVNV
